Timestamp	TOTUSJH	TOTBSQ	TOTPOT	TOTUSJZ	ABSNJZH	SAVNCPP	USFLUX	TOTFZ	MEANPOT	EPSZ	MEANSHR	SHRGT45	MEANGAM	MEANGBT	MEANGBZ	MEANGBH	MEANJZH	TOTFY	MEANJZD	MEANALP	TOTFX	EPSY	EPSX	R_VALUE	CRVAL1	CRLN_OBS	CRLT_OBS	CRVAL2	HC_ANGLE	SPEI	LAT_MIN	LON_MIN	LAT_MAX	LON_MAX	QUALITY	BFLARE	BFLARE_LABEL	CFLARE	CFLARE_LABEL	MFLARE	MFLARE_LABEL	XFLARE	XFLARE_LABEL	BFLARE_LOC	BFLARE_LABEL_LOC	CFLARE_LOC	CFLARE_LABEL_LOC	MFLARE_LOC	MFLARE_LABEL_LOC	XFLARE_LOC	XFLARE_LABEL_LOC	XR_MAX	XR_QUAL	IS_TMFI
2010-08-06 10:36:00	1032.0574820783409	15099947499.0765	2.2220066242396263e+23	20428895640391.42	124.16450808838184	5567592392860.088	1.7001871804640732e+22	-6.818637721256964e+24	6427.001945779492	-0.3400239278174651	31.38172549769388	19.164137825068185	36.53041858288977	88.46325341078034	89.80016027779598	39.682360593136	-0.004770054094828346	5.732254464939477e+23	-0.3950792816399456	-0.012274163768610891	2.6182615078972727e+24	-0.02858494259552216	-0.13056443212888494	4.271140370068024	-13.80303	42.047668	6.1411440000000015	14.8585	56.298472998194256	True	7.087880999999999	-60.848537	21.016132	-43.591667	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.7965e-07	12	True
2010-08-06 10:48:00	1016.3565142761513	14942978177.4888	2.203180585629528e+23	20040524953033.336	126.585366143723	5042378751965.816	1.6776006237240085e+22	-6.709720340403858e+24	6452.607610173877	-0.33810725805866465	31.366676913910656	19.319330999611047	36.51250205239827	88.2638338093894	89.76815507880247	39.595237680179245	-0.0049237763485053074	5.804502788604506e+23	-0.3623120501198749	-0.012661507284870541	2.55495470783757e+24	-0.02924927452536445	-0.12874586225735934	4.2843233168366055	-13.800768	41.937733	6.141056	14.8585	56.188165005462466	True	7.076281	-60.747925	21.011585	-43.476013	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.7324e-07	12	True
2010-08-06 11:00:00	1019.1029014884482	14853215672.5135	2.190659595007861e+23	19917860432681.05	124.67735285498458	5411090367645.25	1.6618203720498566e+22	-6.679777657943008e+24	6508.849059383198	-0.3386326626954274	31.32810889174211	19.721422088939747	36.603769221819284	88.63891312018059	90.2333178673322	39.78784794254927	-0.004919597240065681	5.845982321297001e+23	-0.3944436866882317	-0.012541100948472095	2.5517248694526266e+24	-0.029636324154849437	-0.1293602019793841	4.2977424716163615	-13.798538	41.827763	6.1409720000000005	14.8585	56.07785862229419	True	7.076286	-60.656647	21.003807000000002	-43.365776000000004	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.6368e-07	12	True
2010-08-06 11:12:00	1019.9464825360437	14818962455.2727	2.203301379168984e+23	19712295080363.08	129.68590140489226	5206042462172.672	1.6563243547797253e+22	-6.56864570105869e+24	6547.443234580037	-0.3337684999558682	31.38631544298432	19.98500335451281	36.686977197626035	88.7417059450318	90.49205368813854	39.729264722277435	-0.005118237485393175	5.5403746278651176e+23	-0.3795644751808125	-0.013122802810858406	2.5279235071850813e+24	-0.028151960280610813	-0.12844980158700806	4.324305006862323	-13.796345	41.717754	6.140893	14.8585	55.967554756932536	True	7.0575589999999995	-60.57719399999999	21.004204	-43.2533	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.5402999999999998e-07	12	True
2010-08-06 11:24:00	1008.2213549864728	14783765350.41	2.21346869705818e+23	19429593854262.67	123.2439010461932	3830627058723.904	1.6443589489910669e+22	-6.463794469082564e+24	6635.0021178214465	-0.3292227165918741	31.53852820312959	20.314490445859875	36.7527511637188	88.36167219772776	89.93188395121933	39.67779012899194	-0.004906401570372754	5.63606130154995e+23	-0.2817260302880568	-0.012543323313971427	2.5273868399945744e+24	-0.02870634921097624	-0.12872828263978914	4.308982827344573	-13.794188	41.607712	6.140823	14.8585	55.85725793634515	True	7.038059	-60.514423	20.991442000000006	-43.143105	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.4943e-07	12	True
2010-08-06 11:36:00	1000.9910291509776	14708245637.9693	2.200334173073223e+23	19183134015448.58	134.3509706339471	4426981565047.321	1.6258802439454034e+22	-6.435474588830252e+24	6743.5475961041175	-0.32946324312466	31.527019235926343	20.586918474500386	36.667276887644576	89.35565427921665	90.73023314137916	40.0472462956495	-0.005468535112094882	5.459857528391985e+23	-0.3328944929283028	-0.01374148269489177	2.5022084289151344e+24	-0.02795166608884984	-0.12810021896366242	4.280078201597285	-13.792074	41.497627	6.140763	14.8585	55.7469651288029	True	7.0176490000000005	-60.452369999999995	20.990229	-43.028228999999996	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.4669e-07	12	True
2010-08-06 11:48:00	994.919345970866	14629417680.287	2.196919311073832e+23	19017681226734.195	127.97721107009927	4359619113745.984	1.6135437225376224e+22	-6.338023561463681e+24	6779.440011014947	-0.32622267949950096	31.552947124699912	20.720462276136228	36.900271503765396	89.8533982646623	90.91826816241995	40.20924136266397	-0.005244752717925466	5.473497441248627e+23	-0.33009377264306144	-0.013192258339083216	2.477797236209875e+24	-0.02817248917114208	-0.12753402473407252	4.28092072363877	-13.789997	41.387505	6.140713	14.8585	55.63667635542007	True	7.001531	-60.377171	20.989689000000002	-42.913731	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.5085e-07	12	True
2010-08-06 12:00:00	979.1205552489432	14526117694.317404	2.175383703853478e+23	18545027270455.0	133.85848235764593	4810601503744.722	1.6011783667194792e+22	-6.315450089683456e+24	6784.719999877334	-0.3273723844298278	31.226263616942767	20.00165679493021	36.66272493184057	90.07698494160653	91.42191812974087	40.30616524841989	-0.0055448607082409975	5.200666779199764e+23	-0.3681414343099327	-0.01388492610756986	2.45376481479772e+24	-0.026958564472115955	-0.12719518432463886	4.249319310147048	-13.787954	41.277344	6.1406769999999975	14.8585	55.52638630159972	True	7.001003999999999	-60.2836	20.980923	-42.807709	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.5110999999999998e-07	12	True
2010-08-06 12:12:00	979.3012303012758	14555231483.2919	2.178198998637715e+23	18677875511038.22	133.96082964048472	4652057831988.924	1.6081898030363797e+22	-6.347585679346059e+24	6728.013416064628	-0.32838009363997456	31.559313087404536	20.63746000492247	36.72901621894001	89.83590639970987	91.26057225516058	40.06600398186917	-0.005495152581855965	5.126458772507944e+23	-0.3525851869877633	-0.013856908478178102	2.450943638635436e+24	-0.026520745001287763	-0.1267948385762192	4.252413373901537	-13.785959	41.167141	6.1406550000000015	14.8585	55.41610579628298	True	6.985987	-60.214199	20.989777	-42.690914	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.474e-07	12	True
2010-08-06 12:24:00	951.820291058442	14471638280.322304	2.159497128245664e+23	17960902642251.92	130.62287892348218	4468427244062.783	1.6005637534545309e+22	-6.34108221110787e+24	6706.007261385847	-0.3299385009474933	31.339942313045864	20.302705377763115	36.67976135388325	89.29333411039026	90.6918536852257	39.44267619591411	-0.00538695475599976	5.2062276593298704e+23	-0.34049154586255936	-0.013573754480499843	2.4433732426808434e+24	-0.02708898721580465	-0.127133331205382	4.242949006963868	-13.783993	41.056908	6.1406480000000006	14.8585	55.30582786890285	True	6.970025	-60.151901	20.989667999999998	-42.579727	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.6767e-07	12	True
2010-08-06 12:36:00	945.6038357645616	14416892845.4534	2.160309043722072e+23	17993698180624.074	137.07811607012147	4774564248279.656	1.5934227872785992e+22	-6.257536144317668e+24	6690.04417202338	-0.32682786108210243	31.5123896764804	20.76907258893687	36.921096110979796	88.49941820127623	89.89008211589254	39.412748623359775	-0.005637594738643696	5.24703761592598e+23	-0.36282553851361904	-0.01433216732531816	2.41827636215926e+24	-0.02740500480508875	-0.1263053177355799	4.199700585612509	-13.78207	40.946629	6.140658999999999	14.8585	55.19555024949265	True	6.946922	-60.08854300000001	20.981503	-42.469627	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.4641999999999998e-07	12	True
2010-08-06 12:48:00	948.0132812414143	14411126305.4819	2.173215858195109e+23	18179393838450.64	142.85644094772832	3439590773908.848	1.5933596000320802e+22	-6.187549069938095e+24	6676.468480152757	-0.3233016941319009	31.708315513834556	20.79559363525092	37.140380589846956	88.8980223786733	90.07191640373856	39.47028296779608	-0.005828496162698014	5.340757754741528e+23	-0.2593060226599861	-0.014982111634558934	2.4377995590078505e+24	-0.027905653927578444	-0.1273759154833053	4.1842700110699775	-13.780188	40.836311	6.140689	14.8585	55.085277756812324	True	6.926958	-59.999039	20.990015	-42.350414	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3576e-07	12	True
2010-08-06 13:00:00	938.322414251752	14412689859.5648	2.186264988124016e+23	17877248595435.492	129.50604001423977	4750106092078.889	1.5795988584765942e+22	-6.140894543933111e+24	6802.0346093219505	-0.3208292028153741	32.000577298878056	21.473431947772912	37.2326291052873	89.31101784691037	90.51398201517394	39.326328611184465	-0.005351268130004536	5.303371427006862e+23	-0.362670499704672	-0.013606107117372498	2.432727051303469e+24	-0.02770730575143024	-0.127097098794535	4.187692269684932	-13.778349	40.725952	6.140739	14.8585	54.97501029347708	True	6.931353	-59.88855699999999	20.999662	-42.240025	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.405e-07	12	True
2010-08-06 13:12:00	958.6698381501207	14373414926.631304	2.178074040266313e+23	18344086471323.094	135.85829987429747	4267535788748.5234	1.5768078673940922e+22	-6.123327760571815e+24	6790.298620972884	-0.3207855965356404	31.86098721841618	21.243737837949734	37.177842210235035	89.62325185445873	90.70205016107307	39.863739313282096	-0.005625136629442592	5.524399379782528e+23	-0.3264956226824769	-0.014313203623799196	2.4294123158582334e+24	-0.028940925912141136	-0.12727074385788548	4.18088298255454	-13.776542999999998	40.61555900000001	6.140811	14.8585	54.86474470455267	True	6.915208	-59.79821800000001	20.986599	-42.125599	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3807e-07	12	True
2010-08-06 13:24:00	942.823438607259	14325316496.2052	2.170426719463971e+23	17886347483790.766	135.78767478647865	4807599827256.898	1.5682199202977337e+22	-6.10800724169074e+24	6810.446321232931	-0.3210574233695674	31.88299314585445	20.93178313955913	37.27397269717339	88.98058589930397	90.19492086033043	39.292740843638576	-0.005658527098657276	5.456007337063247e+23	-0.3702148529299473	-0.01435041384231773	2.403601002794472e+24	-0.02867861134097313	-0.1263413604847153	4.199747290917884	-13.774715	40.505135	6.140905	14.8585	54.754429900196754	True	6.909922	-59.686161	20.984629	-42.015923	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.5056e-07	12	True
2010-08-06 13:36:00	936.6357336285408	14325936382.8505	2.187427250681583e+23	17767459307357.215	138.81678579755794	4826821285630.688	1.5605555117930106e+22	-6.047134377947836e+24	6907.253045007346	-0.3178439060406246	32.21351014678063	21.550784198607737	37.41995679362782	89.9921673839377	90.99265537388992	39.68293259197785	-0.005821630773644703	5.727639511844082e+23	-0.3740582151800122	-0.014706875493392918	2.400547042362184e+24	-0.030105091123424736	-0.12617534205310613	4.1806313530612655	-13.772985	40.394665	6.141025	14.8585	54.64416863059795	True	6.900894	-59.580399	20.993557	-41.906101	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.4519e-07	12	True
2010-08-06 13:48:00	938.2934269231224	14275696644.6629	2.1767786739104923e+23	17799766417610.21	135.3613268300038	4486338132393.81	1.5549067458107243e+22	-6.048972431877871e+24	6898.798575787566	-0.3190594726896466	32.06491865595842	21.37295340712993	37.34743845974017	89.74359131498136	90.86611526458971	39.49386421381284	-0.005697505127957059	5.334208386319107e+23	-0.34895431217800105	-0.014377203968681097	2.3917658065780464e+24	-0.028135848429173767	-0.1261562266381521	4.1670341660400725	-13.77129	40.284161	6.1411690000000005	14.8585	54.53391099928287	True	6.894102	-59.475277	20.998028	-41.792511	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3756e-07	12	True
2010-08-06 14:00:00	937.144766596028	14216587104.2101	2.1773099053527462e+23	17682828826469.902	139.22481298488498	3733286002475.2607	1.5385746608682007e+22	-5.954327775228922e+24	7017.4450980993615	-0.3153731907392842	31.97243302660175	21.43560330437016	37.321761238455316	90.05909715437097	91.11606257093888	39.561805924437905	-0.005959201000936737	5.37114158830089e+23	-0.2953102540523192	-0.01489026073573698	2.3589054347271388e+24	-0.028448451690246325	-0.12494030588927975	4.137484803185371	-13.769623	40.173626	6.141339	14.8585	54.423652861237	True	6.8913899999999995	-59.36824	20.988764	-41.683116999999996	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3289000000000002e-07	12	True
2010-08-06 14:12:00	931.9109944908188	14201185514.5526	2.1879237490551467e+23	17706283560633.695	149.2099026968079	4108566212495.462	1.5361858998392955e+22	-5.889350126339617e+24	7029.087392933259	-0.31226987104210857	32.07241812942613	21.388343715334074	37.36865231603481	90.08425617031168	90.8992153072926	39.70906333011847	-0.006366424998797111	5.628180223027453e+23	-0.3239638837361972	-0.016016099750884527	2.3522088410159663e+24	-0.029842190984472286	-0.12472071377842993	4.108615796497136	-13.767945999999998	40.063053	6.1415370000000005	14.8585	54.31334978884741	True	6.884398	-59.27565	20.988514000000002	-41.574141999999995	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3268e-07	12	True
2010-08-06 14:24:00	936.9512652717103	14188372053.3734	2.1810695511684603e+23	17737746343956.14	146.34295226651008	4338235188682.368	1.5354761006480588e+22	-5.895874732686644e+24	6997.515355446744	-0.31289823573619	32.1025972285871	21.43161482743929	37.500639543171296	89.32965821242166	90.5109849303808	39.441052718427336	-0.006235585336678601	5.6804625614797616e+23	-0.34161580347656817	-0.015712242554109985	2.3434052697409355e+24	-0.03014661596859545	-0.12436617258024775	4.0850583670440175	-13.766352	39.95245	6.141762	14.8585	54.203101120281204	True	6.881964	-59.156482999999994	20.992971	-41.466972	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3072000000000002e-07	12	True
2010-08-06 14:36:00	931.4407530508344	14139725779.7784	2.174611216130397e+23	17557672174723.545	142.66262682808144	4181220590241.7954	1.5243252775317796e+22	-5.879066004536228e+24	7082.411083920633	-0.3130795392359708	31.948013767963342	21.219723183391004	37.218159777249376	90.21312067136392	91.11675944592942	39.994142286563935	-0.006170795744975191	5.713885820142726e+23	-0.33424426067240154	-0.015367675833836213	2.333154581616336e+24	-0.030428315287444205	-0.12424813070904785	4.082069170904755	-13.76479	39.841812	6.142017	14.8585	54.09285150452507	True	6.879097	-59.049587	20.997738000000002	-41.356617	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3147e-07	12	True
2010-08-06 14:48:00	923.2821940507193	14128828242.179296	2.165662602887804e+23	17461797008838.664	141.69939169973293	3503969733771.541	1.5190052223552747e+22	-5.894510047294828e+24	7113.570906341543	-0.31414404689498066	31.8201248282652	20.951840865468505	37.1880739443293	90.80351869549385	91.712821681874	40.47528754962849	-0.0061812681774442895	5.721769296873787e+23	-0.282507056505779	-0.015263314884276409	2.3350208169933048e+24	-0.030493794189803594	-0.12444340295440527	4.092404082639241	-13.763254000000002	39.731144	6.142303	14.8585	53.982599845140285	True	6.8805570000000005	-58.941113	20.990323999999998	-41.247966999999996	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3619e-07	12	True
2010-08-06 15:00:00	922.1508209280494	14122755453.5677	2.169692610259734e+23	17355287535412.596	141.06762851030385	3639457159995.457	1.515606148458114e+22	-5.868585180191827e+24	7152.080242267534	-0.3128969154162035	31.875406707099852	21.153088473492968	37.24661417332136	90.57054274610078	91.7110931766255	40.04231317954506	-0.0061755298564244564	5.669328367877869e+23	-0.2944783793332009	-0.015216238056125882	2.336778853694608e+24	-0.030227308700878062	-0.12459065905676345	4.1092934270123385	-13.761751	39.620449	6.142618	14.8585	53.87235618459139	True	6.877425	-58.837437	21.091181	-41.140511	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3819e-07	12	True
2010-08-06 15:12:00	915.7378430144097	14052623950.5529	2.1745071539947894e+23	17350594881838.54	143.26279041731448	3737979496830.0176	1.4986606111569081e+22	-5.765558928239244e+24	7225.839497207111	-0.3089380251281461	32.42131567166496	21.941747572815533	37.69144322157249	90.38279310179752	91.21431615386277	40.38571234152139	-0.006322276717445475	5.471355970779677e+23	-0.3048999640885341	-0.015577110210985191	2.3294873719899407e+24	-0.02931736418661445	-0.12482176268091813	4.081409310599416	-13.760277	39.509724	6.142965	14.8585	53.76211330799754	True	6.876709	-58.717525	21.103275	-41.032135	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.3527000000000002e-07	12	True
2010-08-06 15:24:00	917.6801889842087	14135430107.3366	2.199122252553515e+23	17544984070441.988	140.73012685072842	3371781660468.838	1.5100904906276066e+22	-5.744828829972863e+24	7214.035321492234	-0.30602389200589125	32.476987030679695	21.939531236385807	37.78855718589336	91.13353948222023	91.81615547561458	40.682626687686174	-0.006130963093610196	5.466026813504795e+23	-0.27151351937471463	-0.015246035453735002	2.3401962487703288e+24	-0.029117226096450968	-0.12466097516602005	4.121544797347951	-13.758823	39.398975	6.143344	14.8585	53.65186826355772	True	6.877547	-58.600758	21.112602	-40.925957000000004	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.5141e-07	12	True
2010-08-06 15:36:00	925.0866449562559	14156887601.6437	2.198311737945872e+23	17546218549303.047	141.77681211178978	4694725629891.697	1.509440820782058e+22	-5.796178796475351e+24	7241.981322199905	-0.3082913501036317	32.569269879908546	21.840136500853127	37.714945092672075	91.13848786494322	92.00387882604505	40.4921366390776	-0.006203588523312758	5.680310737739091e+23	-0.3796569483153807	-0.01530970549154095	2.354151549349929e+24	-0.03021284759901881	-0.12521431532425853	4.105330554780555	-13.757399	39.2882	6.143754	14.8585	53.541629016463226	True	6.877796000000001	-58.492764	21.191572	-40.817146	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	2.9482e-07	12	True
